Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
nossa que sapao ;our sapao;2;0;0;03/11/2016;São Paulo, Brasil;
Telo me vira pra esse bosta. ? ;Telo me turns to this crap. ?;1;0;0;03/11/2016;Santos, São Paulo;
Lixo! ;Garbage!;2;0;0;03/11/2016;Itajubá;
Olá Gabriel  http ;Hello Gabriel http;2;1;3;03/11/2016;São Paulo, Brasil;
Eu tava crente que ele ia cantar rock ;I was believing that he was going to sing rock;2;0;0;03/11/2016;São Paulo;
RT : Quando eu penso no mozão.  http ;RT : When I think of the mozão. http;2;0;194;03/11/2016;+55 41;
RT : - eu comecei a cantar por causa do meu pai. - ele é musico? - não, ou eu cantava ou apanhava.  ;RT : - I started singing because of my father. - he is a musician? - no, or I sang or picked up.;2;0;5;03/11/2016;Everywhere;
Lindo , maravilhoso gato real esse sertanejo ! ;Beautiful , wonderful cat real this backcountry !;4;1;0;03/11/2016;http://facebook.com/hyagonatan;
Esse sertanejo não é o aluno da ??????  cc ;This country is not the student of the ?????? cc;1;0;0;03/11/2016;São Paulo;
    ;;0;0;0;03/11/2016;Osasco, Brasil;
Ainda vai cantar loam, arrasa em lorinho ;Still going to sing loam, rocks in lorinho;3;0;0;03/11/2016;São Paulo;
Muito gato ;Very cat;3;0;0;03/11/2016;São Paulo, Brasil;
Obrigado TELOOOO , Gabriel maravilhoso gostoso Correa  ;Thank you TELOOOO , Gabriel wonderful tasty Correa;1;0;0;03/11/2016;Santos;
GABRIEL dos meus sonhos  http ;GABRIEL of my dreams http;2;17;6;03/11/2016;São Paulo, Brasil;
Deveria ser proibido cantar sertanejo no ;It should be forbidden to sing the backcountry in;2;0;0;03/11/2016;Guarujá ;
alerta sapão ;alert sapão;2;0;0;03/11/2016;Rio Claro, São Paulo;
Que homem nesse  ??;Which man in this can?;2;2;1;03/11/2016;Piracicaba ;
AQUELA MENINA FOI A MELHOR VOZ E NINGUÉM VIROU !!!!111!!!! eu não tô acreditando nisso, que decepção ;THAT GIRL HAS THE BEST VOICE AND NO ONE TURNED !!!!111!!!! I'm not believing it, what a disappointment;1;0;1;03/11/2016;São Paulo;
Oi Gabriel??  ? ;Hi Gabriel?? ?;2;0;0;03/11/2016;Brasil , São Paulo Sp;
Que sorriso maravilhoso ;That wonderful smile;3;0;0;03/11/2016;ABC Paulista ;
31 lindo desse jeito? Jesus amado ;31 beautiful that way? Jesus loved;1;0;3;03/11/2016;Porto Feliz - SP ;
Passa o Twitter Gabriel Correia ;Passes the Twitter Gabriel Correia;2;0;0;03/11/2016;São Paulo, Brasil;
Geeeente e essa Magya?   ;If, and this Magya?;2;0;0;03/11/2016;Campinas, São Paulo;
GEEEEEENTE ??? ;DYNAMIC ? can?;2;0;0;03/11/2016;São Paulo ;
COLÍRIO PARA OS TELESPECTADORES, OBRIGADA TELÓ!!!! ;EYE DROPS FOR THE VIEWERS, THANK YOU TELÓ!!!!;1;7;8;03/11/2016;Santos - SP;
RT : Que q p Elieser tá cantando? ;RT : That q p Elieser's singing?;2;0;9;03/11/2016;São Paulo;
Gabriel Corrêa. é muito sim  ;Gabriel Corrêa. it is very sim;2;0;0;03/11/2016;São Paulo;
Coitada da Julinha ;Poor Julinha;2;0;0;03/11/2016;São Paulo;
Falei que esse merda ia virar ;Told you this shit was going to turn around;2;0;0;03/11/2016;São Paulo, Brasil;
Adivinha se não vai passar esse ;Guess if you are not going to pass this;2;1;0;03/11/2016;São Paulo;
vendo esse boy   http ;seeing this boy http;2;4;1;03/11/2016;São Paulo, Brasil;
CLARO que ele ia virar pro sertanejo. Óbvio. Nem pra diversificar, telózin. ;Of COURSE he would turn pro backcountry. Obvious. Not to diversify, telózin.;2;1;0;03/11/2016;Santos - SP;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;Corumbá de Goiás, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Maracaju, Mato Grosso do Sul;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;Cruzeiro do Sul, Acre;
Que gato meu Deus ;That cat is my God;2;0;0;03/11/2016;Carapicuíba, São Paulo;
Quero Gabriel cantando de sunga branca da próxima vez, ajuda aí produção  ;I want Gabriel singing speedo white next time, help there production;2;1;2;03/11/2016;Campinas, Brasil;
OLHA ESSE MAGYA, PAPAI ;LOOK AT THIS MAGYA, SANTA;2;0;0;03/11/2016;São Paulo, Brasil;
Aposto 10$ que o Teló vai virar a cadeira pro sertanejeiro... valendo... ;I bet 10$ that the Teló will turn the chair pro sertanejeiro... worth...;2;0;0;03/11/2016;Brazil;
Que gato em Gabriel ;That cat in Gabriel;2;0;0;03/11/2016;são Paulo ;
Fica vendo o Teló vai virar pra esse ai... ;Is seeing the Teló will turn for this ai...;2;1;0;03/11/2016;Santo André, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;New York ;
Gabriel vc ja ganhou esse  vc é o vencedor sem dúvidas;Gabriel you've won this vc is the winner without a doubt;2;0;0;03/11/2016;Brazil, SP;
C A R A L H O ;C A R L H;2;0;1;03/11/2016;êxtase santana;
Aeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee     UFAAAAAAAAAAAAAAAAAA  Que GATOOO ? _ ?   ;Aeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee UFAAAAAAAAAAAAAAAAAA That GATOOO ? _ ?;2;1;0;03/11/2016;Santos/SP - BRASIL;
Mas que Deus grego ;But that Greek God;2;0;0;03/11/2016;São Paulo, Brasil;
Tudo bom querido? E esses olhos azuis aí? ;All good dear? And these blue eyes there?;2;0;0;03/11/2016;São Paulo;
Que voz!!!! Gabriel Correia uauuuu ;That voice!!!! Gabriel Correia uauuuu;2;0;0;03/11/2016;Bragança Paulista, Brasil;
Agora o Teló vira Só porque ele vai cantar sertanejo ;Now Teló turns Just because he is going to sing the backcountry;2;0;0;03/11/2016;São Paulo;
O gostoso com certeza vai entrar, cante bem ou não. ;The nice will for sure go in, sing well or not.;3;1;4;03/11/2016;São Paulo, Brasil;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Com fome;
Vem cantar aqui em casa ;Comes to sing here at home;2;1;5;03/11/2016;;
Cada voz um tiro no peito  ;Each voice a shot in the chest;2;0;0;03/11/2016;São Bernardo do Campo - SP;
Oi Gabriel tenho interesse ;Hi Gabriel, I am interested;2;0;0;03/11/2016;São Paulo, Brasil;
Oi Gabriel Correia eu te quero ! ;Hi Gabriel Correia I love you !;3;0;0;03/11/2016;São Paulo;
Que gato esse  lindo ;That cat this beautiful;3;0;0;03/11/2016;Brasil , São Paulo Sp;
Imaginando chuva de arroz na gente ??   ;Imagining the rain of rice in the us ??;2;0;0;03/11/2016;Ilhabela;
Eu viro a cadeira fácil! ;I turn the chair easy!;3;0;0;03/11/2016;São Paulo;
Eta Gabriel ?? ;Eta Gabriel ??;2;0;0;03/11/2016;São Paulo, Brasil;
RT : - eu comecei a cantar por causa do meu pai. - ele é musico? - não, ou eu cantava ou apanhava.  ;RT : - I started singing because of my father. - he is a musician? - no, or I sang or picked up.;2;0;5;03/11/2016;;
por isso que eu adoro o  http ;why I love the http;3;0;0;03/11/2016;São Paulo, Brasil;
Que sapao meu ;That sapao my;2;0;0;03/11/2016;São Paulo, Brasil;
Oi, Gabriel ;Hi, Gabriel;2;0;0;03/11/2016;Mauá, Brasil;
NOSSA QUE SAPÃO ;OUR SAPÃO;2;0;0;03/11/2016;São Paulo ;
TUDO BOM KIRIIIDOOO ;ALL GOOD KIRIIIDOOO;2;1;0;03/11/2016;São Paulo, Brasil;
To com preconceito com esse moço porque tenho preconceito com gente bonita desculpa ;To with prejudice with this boy because I have a bias against beautiful people excuse;1;1;0;03/11/2016;São Paulo;
GENTE QUE HOMEM É ESSE? ;PEOPLE WHO IS THIS MAN?;2;0;0;03/11/2016;São Paulo;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;+55013 ;
Nossa, que lindooo!  ?;Wow, that lindooo! ?;3;0;0;03/11/2016;São Paulo, Brasil;
que homem lindo, misericórdia ;what a beautiful man, mercy;3;2;1;03/11/2016;;
Esses olhos ?Gabriel Correa ?? Pega ele Teló kkkk Já pega e tem q ganhar ????  ;These eyes ?Gabriel Correa ?? Handle him Teló kkkk I pick up and you gotta win ? ? for sorting me out?;1;0;0;03/11/2016;Charqueada/SP;
Opaaaaaa magyaaaa ???? ;Opaaaaaa magyaaaa ????;2;0;0;03/11/2016;São Paulo;
Virou e fechou ó ;He turned around and closed o;2;0;0;03/11/2016;Campinas, São Paulo;
RT : AGORA PODE CANTAR OQ QUISER CARA LINDO DA POHA  ;RT : NOW YOU CAN SING WHAT YOU WANT TO A LOVELY GUY POHA;2;0;2;03/11/2016;flexalcity;
OLHA esse Gabriel, socorro ?????????? ;LOOK at this Gabriel, relief ??????????;2;0;0;03/11/2016;São Paulo;
perfeitinho demais ;perfeitinho too;2;0;0;03/11/2016; São Paulo;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;Sorocaba, Brasil;
Teló fazendo ?? doce pra virar saporrah de cadeira ;Teló doing ?? sweet to turn saporrah chair;2;0;0;03/11/2016;Sumaré, Brasil;
RT : Quando eu penso no mozão.  http ;RT : When I think of the mozão. http;2;0;194;03/11/2016;Guanambi, Brasil;
Esse boy aí é namorado dele? ;This boy there is her boyfriend it?;2;0;0;03/11/2016;;
Oi Gabi tudo bom ;Hi Gabi all good;2;0;0;03/11/2016;São Paulo;
AAAAAAAE ;AAAAAAAE;2;0;0;03/11/2016;ABC Paulista ;
Vai Teló   ;Will Teló;2;0;0;03/11/2016;São Paulo;
V  I  R  A  PELO AMOR DA PERIQUITA      ;V I R FOR THE LOVE OF PERIQUITA;3;0;0;03/11/2016;Santos/SP - BRASIL;
Que q p Elieser tá cantando? ;That q p Elieser's singing?;2;5;9;03/11/2016;São Paulo;
Não gostei dele cantando mas calado faria ;I did not like his singing but silent would;2;0;0;03/11/2016;São Paulo;
Pode ir embora moço ;You can go though lad;2;0;0;03/11/2016;Guarujá, Brasil;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;rio das ostras - RJ;
Nossa Gabriel que saúde em ;Our Gabriel that health;2;0;0;03/11/2016;São Paulo, Brasil;
  no nosso time ele não precisava nem cantar né? ?  ;in our team he does not want neither to sing, right? ?;1;0;0;03/11/2016;Campinas, Brasil;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;Brasil;
Julia, quer ser modelo? Te abro uma porta ;Julia, want to be a model? You open a door;1;1;0;03/11/2016;;
RT : Calma que eu não pirar, já pirei! Me apaixonei, perdidamente ;RT : Calm that I don't freak out already freaked out! I fell in love, madly;1;0;1;03/11/2016;Santo Antônio do Monte, Minas ;
Eu de novo HAHAHAHHA  ó http ;I again HAHAHAHHA! - http;3;0;0;03/11/2016;Campinas, São Paulo;
Esse Gabriel , já quero ??? ;This Gabriel , I already ? can?;2;0;0;03/11/2016;São Jose dos Campos - SP;
Vira pra ele Teló....ô cara lindo ? ;Turns to him Teló...."a lovely guy ?;2;0;0;03/11/2016;Piracicaba, São Paulo;
Modelinho clichê ;Modelinho cliché;2;0;0;03/11/2016;São Paulo ;
RT : Se a Júlia trabalhar a voz dela vai ficar foda. ;RT : If Julia is working her voice is going to get fuck.;2;0;2;03/11/2016;;
RT : REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;RT : REALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;0;45;03/11/2016;;
SOCORROORR http  ;SOCORROORR http;2;0;0;03/11/2016;São Paulo, Brasil;
Que homem lindo, pelo amor!!!!! ;What a beautiful man, by the love!!!!!;3;1;1;03/11/2016;Valinhos, São Paulo;
RT : Que moço lindo, nossinhora eu casava com ele fácil  ;RT : That boy is gorgeous, nossinhora I marry him easy;1;0;3;03/11/2016;?bolha.vilanelli.gn? ;
Gente q rapaz lindo esse!! Vira logo Teló seu palerma ;Q people boy beautiful this is!! Turn Teló your dumb;4;0;0;03/11/2016;Campinas - SP;
RT : "Olha a carinha dela" claro vcs acham que ela ia ficar feliz por vcs não terem virado?? Palhaçada ;RT : "Look at the guy with her," of course you guys think that she would be happy for guys do not have face?? Bullshit;2;0;1;03/11/2016;Brazil, MG;
Adoro os sertanejos ;I love the reprisal;2;0;0;03/11/2016;Santa Catarina, Brasil;
Que menina linda ;That beautiful little girl;3;2;0;03/11/2016;São Paulo, Brasil;
Gente que gato é esse ;People who cat is this;2;0;0;03/11/2016;São Vicente, Brasil;
RT : - eu comecei a cantar por causa do meu pai. - ele é musico? - não, ou eu cantava ou apanhava.  ;RT : - I started singing because of my father. - he is a musician? - no, or I sang or picked up.;2;0;5;03/11/2016;Belo Horizonte/Contagem - MG;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;Nova Santa Rita - RS;
ué ngm virou?????????????? ;hey ngm turned??????????????;2;0;0;03/11/2016;Barueri, Brasil;
VAI SER NOSSA CIDADE, NOSSO TELEFONE, NOSSO ENDEREÇO, NOSSO APARTAMENTO ;WILL BE OUR CITY, OUR TELEPHONE, OUR ADDRESS, OUR APARTMENT;2;0;0;03/11/2016;ABC Paulista ;
quem canta essa musica q esse cara ta cantando ?????? ;who sings this song q this guy ta singing ??????;2;0;0;03/11/2016;Santa Catarina, Brasil;
ME APAIXONEI PELOS TEUS OLHOS, MARAVILHOSO ;I FELL FOR YOUR EYES, WONDERFUL;2;0;0;03/11/2016;Sumaré, Brasil;
Meu deus gente que coisa mais linda, quando vamos casar? ;My god us that the most beautiful thing, when will we marry?;3;0;0;03/11/2016;POA;
Gabriel ???? áPirei  ;Gabriel ? ? can can áPirei;2;0;0;03/11/2016;Guarujá, São Paulo;
RT : QUE HOMEM LINDOOOOOO, GENTE! ;RT : THAT MAN LINDOOOOOO, PEOPLE!;2;0;3;03/11/2016;;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;? ø lll ·o. // LORIEN;
Calma que eu não pirar, já pirei! Me apaixonei, perdidamente ;Calm that I don't freak out already freaked out! I fell in love, madly;2;0;1;03/11/2016;São Paulo, Brasil;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;São Marcos RS;
Se fosse um sertanejo ele teria virado no primeiro dó da música ?  óFail;If it were a country it would have turned in the first c of the song ? óFail;2;0;0;03/11/2016;Brazil;
RT : boy magia aí que delíciaaa ;RT : boy magic there that I;2;0;1;03/11/2016;;
Ela cantava bem, teria virado! ? ;She sang well, would have turned! ?;1;0;0;03/11/2016;Brasil;
VIRA  VIRA  VIIIIIIIIIIIRAAAAA     ;TURNS TURNS VIIIIIIIIIIIRAAAAA;2;0;0;03/11/2016;Santos/SP - BRASIL;
Do rock para o sertanejo, por que você foi mudar de estilo? ???  ;Rock to the bushman, why did you change style? ???;1;0;0;03/11/2016;Corinthians!!;
Que moço lindo, nossinhora eu casava com ele fácil  ;That lad is gorgeous, nossinhora I marry him easy;3;1;3;03/11/2016;Campinas, Brasil;
REALMENTE ME APAIXONEI PERDIDAMENTE POR VOCÊ! ;ACTUALLY I FELL IN LOVE HOPELESSLY FOR YOU!;2;32;45;03/11/2016;Cambuí - MG;
Pq tem um povo vendo outros candidatos gente to loka ;Pq has a people are seeing other candidates people to loka;2;0;0;03/11/2016;São Paulo;
Desculpa mundo mas eu amo essa music do Luan ;Sorry world but I love this music of Luan;3;0;0;03/11/2016;São Paulo;
Teló vira acooooordaaaa pohaaaa olha esse caraaaaaa ;Teló turns acooooordaaaa pohaaaa look at this caraaaaaa;2;1;0;03/11/2016;Santos;
NOSSA QUE GATO!!!! ;OUR CAT!!!!;2;0;0;03/11/2016;Santos;
   liiiiiinnndoooooo;liiiiiinnndoooooo;2;0;0;03/11/2016;Sumaré, Brasil;
Jesus Cristo, literalmente, me apaixonei perdidamente!!! ;Jesus Christ, literally, I fell in love madly!!!;1;0;0;03/11/2016;Porto Feliz - SP ;
 ;;0;0;0;03/11/2016;Americana, Brasil;
ME APAIXONEEEEEEIIII, PERDIDAMENTE ;I APAIXONEEEEEEIIII, HOPELESSLY;2;0;0;03/11/2016;Santos - SP;
RT : Lulu. Santos melhor jurado sim ou claro ;RT : Lulu. Saints best the jury yes or of course;1;0;1;03/11/2016;Brasil;
Teló fuma orégano, a menina canta muito meu ;Teló smokes oregano, the girl sings a lot to me;2;0;0;03/11/2016;São Paulo, Brasil;
Ela merecia ficar...  ;She deserved to stay...;3;0;0;03/11/2016;São Paulo - SP;
RT : QUE HOMEM LINDOOOOOO, GENTE! ;RT : THAT MAN LINDOOOOOO, PEOPLE!;2;0;3;03/11/2016;Nova Santa Rita - RS;
ME APAIXONEI PERDIDAMENTE ;I FELL IN LOVE MADLY;2;1;0;03/11/2016;ABC Paulista ;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;parabatai  @jojoillusion ;
Q homem , q voz ???? ;Q man , the q voice ????;2;1;0;03/11/2016;Praia Grande, São Paulo;
RT : Gueeenta, coração!!! ;RT : Gueeenta, heart!!!;2;0;17;03/11/2016;;
Não tá dando para acompanhar com esse atraso não..... minha tl tá uma loucura ? ;We're not giving to keep up with this delay does not..... my tl goin crazy ?;1;0;0;03/11/2016;Brasil, São Paulo - SP ;
- eu comecei a cantar por causa do meu pai. - ele é musico? - não, ou eu cantava ou apanhava.  ;- I started singing because of my father. - he is a musician? - no, or I sang or picked up.;2;7;5;03/11/2016;São Paulo;
N Ã O pra esse Luan Santana Falsificado. ;N t I O N to this Luan Santana Faked.;2;0;0;03/11/2016;Santos, São Paulo;
Aparece um deus grego desse cantando Luan Santana. Alguém pode me segurar? ;Appears a Greek god that singing Luan Santana. Can someone hold me?;2;0;1;03/11/2016;Santos;
RT : Começou o último dia de audições do !  Clique em 'seguir' e acompanhe no ? http ;RT : Started the last day of auditions ! Click 'follow' and keep track on ? http;2;0;8;03/11/2016; Jataí-GO / Brasil  ;
RT :  migo coloca nossos tweets pra aparecer na tela do ;RT : migo puts our tweets to appear on the screen of the;2;0;1;03/11/2016;;
Gueeenta, coração!!! ;Gueeenta, heart!!!;2;85;17;03/11/2016;São Paulo - SP;
a  carinha  dela tadinha ;the face of it poor thing;1;1;0;03/11/2016;São Paulo, Brasil;
As piroqueiras e Michel Teló vão gostar ;The piroqueiras and Michel Teló will like;3;0;0;03/11/2016;São Paulo, Brasil;
RT : AGORA PODE CANTAR OQ QUISER CARA LINDO DA POHA  ;RT : NOW YOU CAN SING WHAT YOU WANT TO A LOVELY GUY POHA;2;0;2;03/11/2016;Rio Grande do Sul, Brasil;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;Eunápolis - BA;
boy magia aí que delíciaaa ;boy magic there that I;2;0;1;03/11/2016;Sorocaba, Brasil;
GENTEEEEE???  QUE GATO É ESSE??????   VIRA PELO AMOR, A GENTE QUER VER MAIS VEZES   ;THIS??? THAT CAT IS THIS?????? TURNS BY LOVE, WE WANT TO SEE MORE OFTEN;2;0;0;03/11/2016;Santos/SP - BRASIL;
AI MEU CORAÇÃO GENTE ;OH MY HEART PEOPLE;2;0;0;03/11/2016;ABC Paulista ;
Meu Deus que lindoooooo esse cara :O  ;My God that lindoooooo this guy :;2;0;0;03/11/2016;São Paulo, Brasil;
RT : o Teló virar pra sertanejo eu definitivamente coloco à plaquinha de odeio nele ;RT : Teló turn to the backcountry, I definitely put the label of hate on him;2;0;1;03/11/2016;storybrooke;
RT : "Comecei a compor com dois anos "   http ;RT : "I Started composing two years" http;2;0;2;03/11/2016;vale dos homosexuais ;
RT : Fico olhando pra Claudia, me dá uma vontade de abraçar ela e não soltar nunca mais ?  ;RT : I'm staring at Claudia, gives me a desire to embrace it and not release to never more can;2;0;4;03/11/2016;Brasil;
Vem dizer que acha a voz e o rouco da Júlia lindo, mas não virou a cadeira pra ela? VAI SE LASCAR TELÓ ;Comes to say that you think the voice and the hoarse Julia's beautiful, but not turned his chair around for her? WILL CHIPPING TELÓ;1;1;0;03/11/2016;@luanerik snap;
Aff Telo FDP não virou ! ;Aff Telo FDP not turned !;2;0;0;03/11/2016;São Paulo;
Fiu fiu ? ;Fiu fiu ?;2;0;0;03/11/2016;São Paulo, Brasil;
RT : Se a Júlia trabalhar a voz dela vai ficar foda. ;RT : If Julia is working her voice is going to get fuck.;2;0;2;03/11/2016;Vitoria - ES;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;minagerais ;
Vem cantar assim aqui em casa lindo! rsrs ;Come to singing as well here in house beautiful! lol;1;1;0;03/11/2016;Cambuí - MG;
Aqui tem horário de verão mas eu to recebendo spoiler mesmo assim, não to entendendo nada ;Here have daylight saving time but I'm getting a spoiler anyway, I'm not understanding anything;1;0;0;03/11/2016;São Paulo, Brasil;
RT : Av, adorei a minazinha da voz rouca e o teló nem pra virar pra ela. ? ;RT : Av, I loved the minazinha of the husky voice and the teló nor to turn to her. ?;1;0;2;03/11/2016;Saquarema - Rj;
RT : Minha antipatia pelo Tiago Leifert parece que aumenta cada vez que eu vejo ele ;RT : My antipathy by Tiago Leifert seems that increases each time I see it;2;0;3;03/11/2016;Harmonilãndia;
Ninguém virou.  A cara de decepção da menina..... ;No one turned around. The face of the disappointment of the girl.....;0;0;0;03/11/2016;SÃO PAULO.;
A menina grita + do q canta ñ gostei  ;The little girl screams + of q sings ñ liked;1;0;0;03/11/2016;São Paulo;
Acho q tô apaixonada ;Q I think I'm in love;2;0;0;03/11/2016;Santos, São Paulo;
RT : Mulher de voz grossa ???? ;RT : Woman voice thick ????;2;0;1;03/11/2016;São Paulo, Brasil;
OLAR Gabriel ;OLAR Gabriel;2;0;0;03/11/2016;São Paulo;
OI GABRIEL, TENHO INTERESSE ;HI GABRIEL, I AM INTERESTED;2;1;0;03/11/2016;Santos - SP;
Tava triste porque a Júlia não entrou e aí agora apareceu esse moço aí e GRAÇAS A DEUS ELA NÃO ENTROU PRA NOIS CONHECER ELE ;I was sad, because Julia came in and there now appeared this young man there and THANK GOD SHE did NOT get PRA NOIS and get to KNOW IT;1;1;0;03/11/2016;São José dos Campos, São Paulo;
RT : Paciência, a música da minha vida, o que peço todos os dias ;RT : Patience, the music of my life, I will ask you all the days;3;0;1;03/11/2016;Gaúcha  ;
LUUUUUUUUAN ;LUUUUUUUUAN;2;0;0;03/11/2016;ABC Paulista ;
Nossa que boy bonito ;Our boy beautiful;3;0;0;03/11/2016;+55013 ;
o Teló virar pra sertanejo eu definitivamente coloco à plaquinha de odeio nele ;the Teló turn to the backcountry, I definitely put the label of hate on him;3;0;1;03/11/2016;São Paulo, Brasil;
Mano que pena que só falta o Michel Teló, está voz seria perfeita para o Carlinhos ou Lulu Santos que entendem de música ??? ;Mano what a pity that the only thing missing Michel Teló, you're voice would be perfect for the Carlinhos or Lulu Santos who understand music ???;2;2;0;03/11/2016;São Paulo;
Meu nome é Júlia...? hjsksdjska  ;My name is Julia...? hjsksdjska;2;0;0;03/11/2016;Capão Redondo, São Paulo;
Que dó, ninguém virou ;What a pity, no one turned;1;0;0;03/11/2016;São Paulo, Brasil;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;;
RT : "Comecei a compor com dois anos "   http ;RT : "I Started composing two years" http;2;0;2;03/11/2016;São Hell;
Achou legal mas não virou bobão ;Found it cool but not turned into goofball;2;0;0;03/11/2016;São Paulo;
LINDO, MARAVILHOSO, DEUSO  PRA VOCÊ EU VIRO A CADEIRA E MUITO MAIS ???;BEAUTIFUL, WONDERFUL, DEUSO TO YOU I TURN TO THE CHAIR AND MUCH MORE ???;1;0;0;03/11/2016;Sumaré, Brasil;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;Brasil sil sil;
Gente n acredito nisso ... q vacilo ;We n believe that ... q second thoughts;1;0;0;03/11/2016;Brazil, SP;
Tadinha  ;Poor thing;2;1;0;03/11/2016;São Paulo, Brasil;
Oii, Gabriel Correia. ??? ;Oii, Gabriel Correia. ???;2;0;0;03/11/2016;Tremembé/SP;
Eita ;Jeez;2;0;0;03/11/2016;Santos/SP;
Meu deus que gato ? ;My god that cat ?;2;1;0;03/11/2016;Campinas, São Paulo;
Q gatãooo ? ;Q gatãooo ?;2;0;0;03/11/2016;;
RT : Ninguém virou pra Lorde de Juazeiro ;RT : No one turned to Lord Juazeiro;2;0;15;03/11/2016;Goiás ;
  migo coloca nossos tweets pra aparecer na tela do ;migo puts our tweets to appear on the screen of the;2;2;1;03/11/2016;São Paulo, Brasil;
Av, adorei a minazinha da voz rouca e o teló nem pra virar pra ela. ? ;Av, I loved the minazinha of the husky voice and the teló nor to turn to her. ?;1;5;2;03/11/2016;Santos - SP;
deve ter algum problema não é possível mano, que voz Mara e não virou  ;you must have some problem it is not possible to hand, what a voice, Mara and not turned;1;0;0;03/11/2016; São Paulo;
Ai gente, tira esse Teló dai, não vira pra ngm... volta pra casa meu filho ;Ai people, takes this Teló dai, do not turn to ngm... back home my son;3;0;0;03/11/2016;Brazil;
tadinha  ????? ;poor thing ?????;1;1;0;03/11/2016;São Paulo, Brasil;
Porque vc não virou Teló?????? ;Because vc is not turned Teló??????;2;0;0;03/11/2016;São Paulo;
BOY MAGYA, AMAMOOOOOOOS! ;BOY MAGYA, AMAMOOOOOOOS!;2;1;2;03/11/2016;;
AGORA PODE CANTAR OQ QUISER CARA LINDO DA POHA  ;NOW YOU CAN SING WHAT YOU WANT TO A LOVELY GUY POHA;2;1;2;03/11/2016;Santos;
Eu  ó http ;I o http;2;0;0;03/11/2016;Campinas, São Paulo;
Caraio o Michel não virou pra menina como assim truta ;The Caraio Michel not turned to the girl as well as a trout;2;0;0;03/11/2016;São Paulo;
Se a Júlia trabalhar a voz dela vai ficar foda. ;If Julia is working her voice is going to get fuck.;2;1;2;03/11/2016;Santos, São Paulo;
QUE HOMEM LINDOOOOOO, GENTE! ;THAT MAN LINDOOOOOO, PEOPLE!;2;3;3;03/11/2016;Cambuí - MG;
Ninguém virou pra Lorde de Juazeiro ;No one turned to Lord Juazeiro;2;17;15;03/11/2016;São Paulo, Brasil;
a voz dela é forçada demais. credo.  ;her voice is forced too much. creed.;1;0;0;03/11/2016;São Paulo;
Ei Michel vai... ;Hey Michel will...;2;0;0;03/11/2016;Santo André, Brasil;
Meu crush aí minha gente ;My crush then my people;2;0;0;03/11/2016;ABC Paulista ;
acho q pra esse vai hahahaha ;q I think for this you will hahahaha;2;0;0;03/11/2016;Campinas, São Paulo;
RT : Não guento esse povo com 17 anos que vai no  só pra humilhar a gente com nossas voz de gralha;RT : guenta that people with 17 years old that goes in just to humiliate us with our voice of jackdaw;2;0;15;03/11/2016;cgr;
Que voz, uau ;That voice, wow;3;0;0;03/11/2016;São Paulo;
Eu sei a vida não para não??   ;I know life is not to not??;2;0;0;03/11/2016;São Paulo, Brasil;
