Tweet;Tradução;Sentimento;Favoritos;Retweets;Data;Location;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;;
RT : Gente o  é a melhor pessoa!!!! ??   ????;RT : the Us is the better person!!!! ?? ????;2;0;2;27/10/2016;;
Por isso prefiro  ??;So I prefer to ?for sorting me out;1;1;0;27/10/2016;;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;26/10/2016;Brasília, Brasil;
   http  I Bet You Can’t Get Through This “Would You Rather” For Hip-Hop K... http ;http I Bet You Can't Get Through This “Would You Rather” Is Hip-Hop K... http;2;0;0;26/10/2016;;
Hoje tem OQ?  !!!;Today has OQ? !!!;2;0;1;27/10/2016;Serra, ES;
Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar:… http ;Secure in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll:... http;2;180;38;27/10/2016;;
   http  19 Things That Are Way Too Real For People Who Love Cats But Are ... http ;http 19 Things That Are Way Too Real For People Who Love Cats But Are ... http;2;0;0;26/10/2016;;
5 até pq hj eh dia do dono do programa se apresentar no final http ;5 pq hj eh day the owner of the program if present at the end http;2;0;0;27/10/2016;16.01.2016 ?;
Vem que começou . Logo após  ???;Comes up that began . Soon after ???;2;0;0;27/10/2016;São Paulo, Brasil;
Eu sou 5 ? ó http ;I am 5 ? o http;2;1;0;27/10/2016;Formosa, Goiás;
O  poderia reprisar no canal VIVA, as quartas-feira óAcho;The could reprise on the channel VIVA, the Wednesday óAcho;2;1;0;26/10/2016;País Tropical;
HOJE É DIA DE LACRE! ó   ???? http ;TODAY IS THE DAY TO SEAL! o ? for sorting me out?? http;1;19;3;27/10/2016;Campinas, São Paulo;
Hoje tem  hoje tem ;Today has today has;2;0;0;27/10/2016;Minas Gerais, Brasil;
   http  What’s The Craziest Thing You’ve Seen At A Tailgate? http ;http What's The Craziest Thing You've Seen At A Tailgate? http;1;0;0;27/10/2016;;
RT : Eu quando cantam a musica que me faz lembrar do crush  http ;RT : when I sing the song that reminds me of the crush http;2;0;74;25/10/2016;Na merda;
RT : Não sei o que é melhor A voz Ou a música escolhida ;RT : I don't know what is better The voice Or the music chosen;2;0;2;27/10/2016;;
Lindo e fofo demais!   ó ??? http ;Gorgeous and cute too! o can?? http;3;0;0;26/10/2016;Campinas, São Paulo;
RT : Apenas sentindo...  http ;RT : Just a feeling... http;2;0;84;26/10/2016;Araci Ba;
   http  29 Of The Funniest And Most Real Tumblr Posts About "Bake Off" 20... http ;http 29 Of The Funniest And Most Real Tumblr Posts About "Bake Off" 20... http;2;0;0;27/10/2016;;
Hoje tem ;Today has;2;0;0;27/10/2016;;
RT : CARALHA QUE VOZ DA PORRA ;RT : HUH THAT VOICE DAMN;2;0;2;27/10/2016;;
RT : Durante o comercial o Leifert poderia sumir e nunca mais aparecer  ;RT : During the commercial the Leifert could disappear and never appear;2;0;1;27/10/2016;;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;26/10/2016;Brasil;
RT :  ;RT :;2;0;491;26/10/2016;slabtown;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;;
Eu sou o  5 pq hoje tem ó  hahaha ????? http ;I am 5 pq today has o hahaha sorting me out ? ? can? http;1;8;0;27/10/2016;Campinas, São Paulo;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Brasil;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;;
RT : Não sei o que tá mais armado: meu cabelo ou o     plmdds;RT : I don't know what's more armed: my hair or the plmdds;2;0;6;27/10/2016;;
   http  16 Halloween Treat Pinterest Fails That Are So Bad They're Almost... http ;http 16 Halloween Treat Pinterest Fails That Are So Bad They're Almost... http;2;0;0;26/10/2016;;
RT : Quem aí tá na torcida?! ??Vamoooo pra cima com tudo galera!!! Obrigada por tudo?   …;RT : Who there're in the crowd?! ??Vamoooo up with all you guys!!! Thank you for everything? ...;2;0;10;25/10/2016;Rio de Janeiro, Brasil;
RT : qnd a pessoa me responde rápido  http ;RT : hi, the person I respond fast http;3;0;1;26/10/2016;Lauro de Freitas, Brasil;
RT : Olha a  ensinando a coreografia do hit 'Corazón' nos bastidores do . http ;RT : Look at the teaching, the choreography of the hit song 'Corazón' behind-the-scenes . http;2;0;15;26/10/2016;Estados Unidos;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;Balneário Camboriú, Brasil;
RT : essa audição é hoje?  http ;RT : this hearing is today? http;2;0;117;27/10/2016; rio de janeiro;
Phael Druns e Mc Théo show no Rio de Janeiro    http     … http ;Phael Druns and Mc Théo show in Rio de Janeiro http ... http;2;0;0;27/10/2016;;
8 http ;8 http;2;0;0;27/10/2016;Rio de Janeiro, Brasil;
   http  23 Of The Best Socks You Can Get On Amazon http ;http 23 Of The Best Socks You Can Get On Amazon http;2;0;0;26/10/2016;;
Hoje tem o melhor programa atualmente da rede globo :  ?;Today it has the best program currently on rede globo : can;1;0;0;27/10/2016;;
   http  A Man Told Women Not To Wear Yoga Pants, So They Paraded Outside ... http ;http The Man Told Women Not To Wear Yoga Pants, So They Paraded Outside ... http;2;0;0;26/10/2016;;
   http  22 Jokes That You'll Probably Go To Hell For Laughing At http ;http 22 Jokes That You'll Probably Go To Hell For Laughing At http;2;0;0;26/10/2016;;
RT : ISSO É TOMBAMENTO,  NÃO A BUNDA DA ANITTA NÉ ???? http ;RT : THIS IS TIPPING, NOT THE BUTT OF the ANITTA RIGHT for sorting me out??? http;2;0;3;26/10/2016;Belo Horizonte, Brasil;
RT : Aí lá me vem essa menina com balões falando que sempre quis ser artista.. que tem tudo a ver comigo também!Chorando de…;RT : There there comes that girl with balloons talking about that always wanted to be an artist.. which has everything to do with me also!Crying...;2;0;48;26/10/2016;;
> GOIÂNIA - (17/10 à 23/10)  17,5  24,3 ção 21,4   18,1 http ;> GOIÂNIA - (17/10 to 23/10) 17,5 24,3 tion 21,4 18,1 http;2;2;0;26/10/2016;São Paulo,Brasil;
   http  Share Our "Dog A Day" Newsletter With The Dog Lovers In Your Life... http ;http Share Our "Dog of The Day" Newsletter With The Dog Lovers In Your Life... http;2;0;0;27/10/2016;;
RT : Hoje tem  bebê!  Lá em nosso canal do youtube já tem vídeo fresquinho: http  http ;RT : Today is baby! There on our youtube channel already has the video chilled: http;2;0;3;27/10/2016;Brasil;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;RJ;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;26/10/2016;Indaiatuba-SP;
Impressão minha ou a produção do  está ficando melhor e maior que a do ?;My impression or the production is getting better and greater than that of the ?;3;2;0;26/10/2016;;
RT : Que orgulho desses meninos tão Meus     ;RT : That proud of these boys as My;3;0;80;27/10/2016;Guarulhos, Brasil;
  não fui com a cara desse ser, bastante antipático e sem carisma. Só tem Beleza msm e não é dos mais bonitos.;I was not with the guy that to be quite unlikeable and without charisma. Only has Beauty msm and is not the most beautiful.;1;0;0;25/10/2016;;
RT : O doce olhar de quem vai destruir hoje. BOM DIA!  ó http ;RT : THE sweet look of one who will destroy today. GOOD DAY! o http;3;0;1;27/10/2016;Taquaritinga-SP;
Hoje é o dia que sofremos com esse horário de verão ??  ;Today is the day that we suffer with this daylight saving time ??;2;0;0;27/10/2016;Salvador /Bahêa ;
  nem se compara ao ;neither compares to the;1;0;0;27/10/2016;Rio de Janeiro;
Mas hoje tem  e irei comentar HAHAHA;But today it has and will comment HAHAHA;2;0;0;27/10/2016;;
RT : Hoje é o penúltimo dia de audições às cegas. Definam o  em uma palavra até agora. ;RT : Today is the penultimate day of the hearings to the blind. To define a word until now.;2;0;8;27/10/2016;;
RT : Hoje é dia de  ?;RT : Today is the day of ?;2;0;4;27/10/2016;Macaé, RJ/ Salvador, BA;
Na hora do  vou fazer uma pipoquinha e um @ frisco de uva;In time, I will do a pipoquinha and a @ frisco, grape;3;0;0;27/10/2016;Ipiabas ;
Hoje tem    ??  http ;Today has ?? http;2;0;0;27/10/2016;Brasil;
RT : O primeiro é único  do time do telo... Ou não ;RT : THE first is a unique team of telo... Or not;2;0;1;27/10/2016;;
   http  Is This Okay? • When Do Halloween Costumes Become Offensive? http ;http Is This Okay? • When Halloween Costumes Become Offensive? http;2;0;0;26/10/2016;;
   http  This Woman Had The Most Savage Yet Classy Response To A Dude's Un... http ;http This Woman Had The Most Savage Yet Classy Response To The Dude's Un... http;2;0;0;26/10/2016;;
   http  19 Food Pictures That Will Make You Scream, "I'M CALLING THE POLI... http ;http 19 Food Pictures That Will Make You Scream, "I'm CALLING THE POLI... http;2;0;0;26/10/2016;;
   http  People Get Transformed Into Tim Burton-Inspired Characters http ;http People Get Transformed Into Tim Burton-Inspired Characters http;2;0;0;26/10/2016;;
RT :   http ;RT : http;2;0;111;26/10/2016;Barra dos Coqueiros, Brasil;
E tem paraense nessa lista \o/ http ;And has people on that list \o/ http;2;1;1;27/10/2016;Belém, Pará, Brasil;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;27/10/2016;;
   http  34 Monolid Makeup Tips You Probably Haven't Tried Yet http ;http 34 Monolid Makeup Tips You Probably Haven t Tried Yet http;2;0;0;26/10/2016;;
1 http ;1 http;2;1;1;27/10/2016;mystic falls;
kkkkk   http ;you'll http;2;0;0;27/10/2016;Salvador /Bahêa ;
É daqui a pouco  THE CLAUDIA BR    http ;This is the bit THE CLAUDIA BR http;3;23;9;27/10/2016;;
RT : Tô chorando porque descobri que a  me segue nas redes sociais ?? melhor técnica!!  …;RT : I'm crying because I found out that the follow me on the social networks ?? best technique!! ...;2;0;26;25/10/2016;Brazil;
E hoje ainda tem ;And today still have;2;0;0;27/10/2016;Recife - PE - Brasil.;
   http  24 Things For People Who Miss New Jersey http ;http 24 Things For People Who Miss New Jersey http;2;0;0;27/10/2016;;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Campos dos Goytacazes - RJ;
One Voice can Make a Difference????    … http ;One Voice can Make a Difference for sorting me out??? ... http;2;3;0;27/10/2016;Nashville TN;
??? http ;??? http;2;0;0;27/10/2016;São Paulo, Brasil;
RT : Não sei o que tá mais armado: meu cabelo ou o     plmdds;RT : I don't know what's more armed: my hair or the plmdds;2;0;6;27/10/2016;I wish I was in england;
RT : GEBTE ELA NAO ESTA DUBLANDO ;RT : GEBTE SHE IS NOT LIPSYNC;2;0;1;27/10/2016;;
RT : Joelma no  !!! Amoooooo!!!?? ;RT : Joelma on !!! Amoooooo!!!??;2;0;277;27/10/2016;Brazil;
   http  Which Tom Hanks Character Are You? http ;http Which Tom Hanks ' Character Are You? http;2;0;0;26/10/2016;;
E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;And there? On a scale of 'technical' how are you today? http;2;161;51;27/10/2016;;
   http  How Popular Are Your Marvel Cinematic Universe Opinions? http ;http-How Popular Are Your the Marvel Cinematic Universe, Opinions? http;2;0;0;27/10/2016;;
Ei,  , os calouros do  colocam esses do  no chão. Raul Gil sempre foi nível mundial. Kelly Moore? Leila?;Hey , the freshmen of the place those of on the ground. Raul Gil has always been a worldwide level. Kelly Moore? Leila?;2;0;0;26/10/2016;BRASILEIRA E LATINA,C/ORGULHO!;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;26/10/2016;SP;
   http  How Many Benedict Cumberbatch Movies Have You Seen? http ;http How Many Benedict Cumberbatch Movies Have You Seen? http;2;0;0;26/10/2016;;
RT : Confesso q tava com medo de rolar um Belem Belem (nunca + estou de bem, ate o ano q vem)... ????????  …;RT : I Confess q was afraid of rolling a Belem Belem (never + I'm well, until the year q comes)... ???????? ...;1;0;7;26/10/2016;Betim, Brasil;
Quinta penúltima noite das audições as cegas ;Thursday-the penultimate night of the auditions the blind;2;0;0;25/10/2016;online mais não pra todos;
   http  23 Times Ciara Gave You Complete And Utter Style Goals http ;http 23 Times Ciara Gave You Complete And Utter Style Goals http;2;0;0;25/10/2016;;
   http  17 Facts You Probably Didn’t Know About “Gilmore Girls” http ;http 17 Facts You Probably Didn t Know About “Gilmore Girls” - http;2;0;0;25/10/2016;;
RT : tantos sorrisos por aí e eu querendo o do bruno  http ;RT : so many smiles out there and I want to do bruno http;3;0;695;27/10/2016;sc;
  quando*;when the*;2;0;0;27/10/2016;;
Eu como negaloradopelôfã irei assistir a africanadaalemanhã hoje no ;I like negaloradopelôfã I will watch the africanadaalemanhã today in;1;1;0;27/10/2016;BR , Rio De Janeiro;
RT : Hora de saber quem tá no topo dos vídeos mais vistos no ! ? Olha aí: http  http ;RT : Time to know who's at the top of the most viewed videos in the ! ? Look there: http http;3;0;13;27/10/2016;Bahia;
      7 7;7 7;2;0;0;27/10/2016;São Paulo, Brasil;
To Claudia 1 http ;To Claudia 1 http;2;0;0;27/10/2016;Vila Valqueire, Rio de Janeiro;
      VEM ó! ?????;COME o! for sorting me out ??can?;2;2;0;27/10/2016;Campinas, São Paulo;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Brasil;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Lages - SC;
   http  13 Little Things Anxiety Sufferers Should Know http ;http 13 Little Things Anxiety Sufferers Should Know http;2;0;0;26/10/2016;;
RT :  http ;RT : http;2;0;17;26/10/2016;;
   http  All The Best Deals On The Internet Today http ;http All The Best Deals On The Internet Today http;2;0;0;26/10/2016;;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;rmll pra sempre!;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;;
   http  19 Squash Recipes To Warm You Up This Winter http ;http 19 Squash Recipes To Warm You Up This Winter http;2;0;0;26/10/2016;;
   http  What Secret Starbucks Drink Should You Order Based On Your Favori... http ;http What Secret Starbucks Drink Should You Order Based On Your Favori... http;2;0;0;26/10/2016;;
RT : Nira Duarte AMA  e tem vários motivos lindos pra ter escolhido uma música da cantora na Audição! Vem ver: http …;RT : Nira Duarte LOVES them and has several reasons beautiful to have chosen a song from the singer in the Audition! Come to see: http ...;2;0;12;26/10/2016;Bahia, Brasil;
RT : Com vocês, a nova revelação do , nossa princesa do vibrato gostoso e da voz… http ;RT : With you, the new revelation , our princess of the vibrato nice and the voice... http;2;0;115;27/10/2016;diego follows;
RT : Quer ouvir o que deixou a  assim? Tem playlist com todas as versões do  aqui ó ? https /t.c…;RT : Want to hear the left as well? Has a playlist with all the versions of here o ? https /t. c...;1;0;30;26/10/2016;Brazil;
Levanta o dedo quem vai lacrar hoje no  ?????? ó http ;Lift your finger who's going to seal today in ?????? o http;2;0;1;27/10/2016;Formosa, Goiás;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;Teresina, Brasil;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;;
   http  This Naked Hedgehog Is Missing All His Spines And People Have A T... http ;http This Naked Hedgehog Is Missing All His Spines And People Have The T... http;2;0;0;26/10/2016;;
   http  These Former "Bachelor" Contestants Found Love With Each Other In... http ;http These Former "Bachelor" Contestants Found Love With Each Other In... http;2;0;0;26/10/2016;;
RT : É do ó turma! http ;RT : IS the o class! http;1;0;49;25/10/2016;No Céu Brilhando ?;
RT : "fui eleito melhor cover do justin bieber"  http ;RT : "I was elected the best cover of justin bieber's" http;2;0;125;26/10/2016;vc disse pica ?;
   http  38 Of The Cutest Animal-Themed Products You've Ever Seen http ;http 38 Of The Cutest Animal-Themed Products You've Ever Seen http;2;0;0;27/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;brasil;
Eles curtem por terem tido uma primeira vez. ~Sol Holme~ http ;They enjoy by having a first time. ~Sun Holme~ http;3;0;0;27/10/2016;Cachoeirinha RS.;
8 http ;8 http;2;0;0;27/10/2016;Rio de Janeiro;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;;
RT : Que sorte a nossa ? Vem Bruno Gadiol!! Gostaram turma??  ó ;RT : how lucky are we ? Comes Bruno Gadiol!! Liked the class?? o;2;0;111;25/10/2016;No Céu Brilhando ?;
RT : ???????? BROWN!  ;RT : ???????? BROWN!;2;0;57;27/10/2016;Guarulhos, Brasil;
RT : Vcs - técnicos - estão a cada dia melhores!!! E seu time nem se fala!!!   ????  …;RT : Vcs - technical - are the each day best!!! And your team, nor if speaks!!! for sorting me out??? ...;1;0;29;27/10/2016;Guarulhos, Brasil;
Som Massa ! Casa Branca fernando      … http ;Sound Mass ! The White house fernando ... http;2;0;0;26/10/2016;;
RT : Sensualidade em ritmo latino! Aprenda a coreografia de "Corazón" com a técnica : http ;RT : Sensuality rhythm Latin! Learn the choreography of "Corazón" with the technique : http;2;0;98;26/10/2016;BRAZIL;
Achei que  , o cara cantando atrás da cortina. Já ia virar a cadeira ;I thought that the guy singing behind the curtain. I would turn the chair;2;0;0;25/10/2016;Rio de Janeiro, Brasil;
Hoje é dia de  ???;Today is the day ???;2;0;0;27/10/2016;;
  É Hojeeeeeeee ;Is Hojeeeeeeee;2;0;0;27/10/2016;;
RT :  ;RT :;2;0;1;27/10/2016;;
Hoje não tem Cammie mas tem varias outras vozes maravilhosas! ;Today is Cammie but it has several other voices wonderful!;4;3;2;27/10/2016;Donuts Land;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;;
RT : BRUNO GADIOL MEU NOVO CRUSH  http ;RT : BRUNO GADIOL MY NEW CRUSH http;2;0;222;26/10/2016;;
RT : Aqui não temos "um" time não, temos O TIME!   http ;RT : Here we do not have the "a" team, we have THE TIME! http;2;0;57;27/10/2016;Guarulhos, Brasil;
Hoje tem ;Today has;2;0;0;27/10/2016;;
RT : Eu nas aulas de química, física, matemática  http ;RT : I in the classes of chemistry, physics, mathematics http;2;0;91;25/10/2016;Curitiba PR;
RT : ??? RT : amore, vamos cantar alguma em português hoje?  http ;RT : ??? RT : amore, we're going to sing something in Portuguese today? http;1;0;5;26/10/2016;Betim, Brasil;
   http  17 Bedtime Traumas That Will Make Every Parent Say, "Stop The Ins... http ;http 17 Bedtime Traumas That Will Make Every Parent Say, "Stop The Ins... http;2;0;0;26/10/2016;;
A melhor de todas, to na torcida sempre, muito sucesso pra vc. http ;The best of all, to the fans, always, much success to you. http;3;0;0;26/10/2016;;
RT : E aí? Numa escala 'técnicos do ' como vocês estão hoje? http ;RT : AND then? On a scale of 'technical' how are you today? http;2;0;51;27/10/2016;Lages - SC;
Hoje tem  e eu só agradeço a Deus por isso;Today has and I just thank God for this;3;0;0;27/10/2016;Brazil;
  o cara é maraaaa ??   ;the guy is maraaaa ??;2;0;0;27/10/2016;;
RT : BRUNO GADIOL MEU NOVO CRUSH  http ;RT : BRUNO GADIOL MY NEW CRUSH http;2;0;222;26/10/2016;Cabo Frio - RJ;
  Kd os axezão de verão, senhora? E a música do carnaval? O trem tá parado..   ;Kd axezão summer, lady? And the music of the carnival? The train's stopped..;2;0;0;27/10/2016;;
RT :       por favor selecionem minha amiga, ela tem u…;RT : please pick my friend, she has u...;1;0;1;27/10/2016;Vila Ipiranga;
RT : Trecho exclusivo do musical do  que vai rolar hoje? TEMOS!! Tô surtando desde já com a música escolhida: htt…;RT : exclusive extract of music that will roll today? We HAVE!! I'm surtando since already with the selected song: htt...;2;0;10;27/10/2016;Brasil;
   http  Which Sauce Are You? http ;http Which Sauce Are You? http;2;0;0;25/10/2016;;
RT : Dps do lacre de ãe daqui a pouco tem o lacre do  ó. AMO!   ;RT : the Dps of the seal ie v soon has the seal of the o. LOVE!!!;2;0;1;27/10/2016;;
RT : "fui eleito melhor cover do justin bieber"  http ;RT : "I was elected the best cover of justin bieber's" http;2;0;125;27/10/2016;;
   http  Seahawks Player Richard Sherman Dressed Up As Harry Potter And Pe... http ;http Seahawks Player Richard Sherman Dressed Up in The Harry Potter And Th... http;2;0;0;27/10/2016;;
RT : quando aparecer uma candidata dessa no  a gente conversa http ;RT : when you see a candidate that at us conversation http;2;0;357;26/10/2016;this is not the end ;
   http  27 Of The Best Rugs You Can Get On Amazon http ;http 27 Of The Best Rugs You Can Get On Amazon http;2;0;0;26/10/2016;;
Hoje tem   \o/;Has today \o/;2;0;0;27/10/2016;Rio de Janeiro, Brasil;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Guararapes;
    5;5;2;0;0;27/10/2016;Osasco SP;
Ainda bem que nessa quinta tem  para elevar o nível dos  programas musicais brasileiros. ;It is well that this farm has to raise the level of the programs of brazilian music.;3;0;0;27/10/2016;;
RT : Além de   vc tbem poderá arrumar uma boquinha na  via  http ;RT : in Addition to vc tbem may be able to get a bite in the via http;2;0;1;26/10/2016;;
Hoje tem ;Today has;2;0;0;27/10/2016;Paraná ;
   http  15 Photos People Who Haven't Broken A Finger Won't Get http ;http 15 Photos People Who Haven't Broken The Finger Won t Get http;2;0;0;26/10/2016;;
RT : Saudades já ?  ?????? http ;RT : Miss you already ? for sorting me out ? ? can?? http;2;0;1;27/10/2016;;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Gaúcha  ;
Hoje tem  caraio  ?;Today has caraio can;2;0;0;27/10/2016;Itápolis, Brasil;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Campinas, Brasil;
9 kkkkkkkkk http ;9. http;2;0;0;27/10/2016;;
      siiiiiiimmmmm começaaaa ...;siiiiiiimmmmm começaaaa ...;2;0;0;27/10/2016;;
RT : Segura na minha mão que hoje é dia de  e eu tô MUITO ansioso!!! ? Olha só o que vai rolar: http ;RT : Safe in my hand that today is the day and I'm VERY anxious!!! Can just look at what will roll: http;3;0;38;27/10/2016;Rio de Janeiro, Brasil;
RT : Não viro a cadeira pra você  http ;RT : I turned my chair for you http;2;0;754;27/10/2016;Santa Catarina, Brasil;
Não sei o que tá mais armado: meu cabelo ou o     plmdds;Don't know what's more armed: my hair or the plmdds;2;22;6;27/10/2016;;
RT : Muito boa noite depois desse tombamento! http    http ;RT : Very good night after this tipping! http http;3;0;217;26/10/2016;;
RT : |????????| ?     Cadê o     ? |????????| ???   || (   ´?` )  || / ??? A gente investiga esse mistério: htt…;RT : || Where's the ? |????????| ??? || ( ?` ) || / ? The people investigating this mystery: htt...;1;0;2;26/10/2016;Fortaleza;
RT : ?? Muito amor envolvido! Vem ver o  cantando a música que fez quando a filha nasceu. ? http ;RT : ?? a Lot of love involved! Come to see the singing the music that he made when his daughter was born. for sorting me out http;1;0;17;26/10/2016;Cerquilho SP;
RT : Não viro a cadeira pra você  http ;RT : I turned my chair for you http;2;0;754;26/10/2016;;
RT : .  se emociona,  fica chocado e mais! Veja o que vai rolar no  de hoje: https /…;RT : . if moved, shocked and more! See what you are going to roll in today: https /...;3;0;24;27/10/2016;Rio de Janeiro, Brasil;
One Voice can Make a Difference????     ... http ;One Voice can Make a Difference for sorting me out??? ... http;2;0;0;27/10/2016;Nashville TN;
Começa. Começa. Começa. Começa     http ;Begins. Begins. Begins. Begins http;2;0;0;27/10/2016;Linhares, Brasil;
Mais um  fez 1 ano dessa foto , Hoje é dia de  … http ;More a did 1 year of this photo , Today is the day ... http;2;0;0;27/10/2016;-22.9585108, -43.40539179;
  >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>   MIL VEZES MSM TENDO CLAUDIA LEITTTE;>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> A THOUSAND TIMES THE MSM HAVING CLAUDIA LEITTTE;2;0;0;27/10/2016;REALITYS E SHIPPERS;
RT :   TEMOS UM TALENTO NÃO ENCONTRADO AQUIIIIIIIII;RT : WE HAVE A TALENT NOT FOUND IT'S ACTUALLY EASIER;2;0;1;27/10/2016;Vila Ipiranga;
RT : Bora turma!! Dá o play pq hoje é quinta!! The Voice Brasil!!! ????  ó   …;RT : Bora class!! Gives the play coz today is Thursday!! The Voice Brasil!!! ? for sorting me out?? o ...;3;0;53;27/10/2016;Cruzeiro do Sul, Acre;
   http  Answer 5 Basic Questions And We'll Tell You Whether You Chose The... http ;http Answer 5 Basic Questions And We ll Tell You Whether You Chose The... http;2;0;0;26/10/2016;;
não queria dizer nada, mas acho que vocês deveriam ver o The Voice hoje ??   ;not wanted to say anything, but I think that you should see the The Voice today ??;1;87;8;27/10/2016;florianópolis, sc;
   http  28 Miracle Products That May Save Your Dry Or Damaged Hair http ;http 28 Miracle Products That May Save Your Dry Or Damaged Hair http;2;0;0;27/10/2016;;
RT : Quer ouvir o que deixou a  assim? Tem playlist com todas as versões do  aqui ó ? https /t.c…;RT : Want to hear the left as well? Has a playlist with all the versions of here o ? https /t. c...;1;0;30;25/10/2016;Imperatriz, Brasil;
